player_id,role,fname,lname,name,mapped_role,position,f_pos
3431c12e,Unknown,Rachel,Vincent,Rachel Vincent,,,Allrounder
c285c86e,Bowler,Mohammad,Shahid,Mohammad Shahid,Bowler,,Bowler
a6439076,Unknown,Jeff,Wolhuter,Jeff Wolhuter,,,
20a12a4c,Unknown,Rajinder,Kumar,Rajinder Kumar,,,
be72ece7,Bowler,John,Wood,John Wood,Bowler,,Bowler
a0e886e0,Unknown,D,Young,D Young,,,
639000b6,Middle-order batter,Chedean,Nation,Chedean Natasha Nation,Batter,,Batter
a1d8d8ba,Wicketkeeper batter,Courtney,Browne,Courtney Oswald Browne,Wicketkeeper,,Wicketkeeper
04e2af96,Unknown,Malorie,Bartosh-Short,Malorie Ann Bartosh-Short,,,
686362af,Bowler,Nonkululeko,Mlaba,Nonkululeko Mlaba,Bowler,,Bowler
c519395e,Unknown,Rajinder,Pal,Rajinder Pal,,,
dbc23e51,Unknown,Sara,Farooq,Sara Farooq,,,Allrounder
b857468a,Unknown,Vikram,Vijh,Vikram Vijh,,Allrounder,Allrounder
96a6a7ad,Bowler,Nathan,Lyon,Nathan Michael Lyon,Bowler,,Bowler
3e5f0c04,Unknown,Maria,Abbott,Maria Abbott,,,
02fa5417,Middle-order batter,Roshan,Vishwanath,Roshan Vishwanath,Batter,,Batter
50cf2339,Unknown,Jack,Worrall,John Worrall,,,
d85819a9,Bowler,Sydney,Barnes,Sydney Francis Barnes,Bowler,,Bowler
af9abd34,Wicketkeeper batter,Rajesh,Tati,Rajesh Tati,Wicketkeeper,,Wicketkeeper
6083f332,Unknown,Nana,Mokhachane,Nana Melydah Mokhachane,,,Allrounder
86d327a3,Unknown,Mohammad,Shafiq,Mohammad Shafiq,,,Wicketkeeper
792805ee,Unknown,Mohamed,Abdulla,Mohamed Abdulla,,,Allrounder
ad59ce4e,Unknown,Ravi,Kalpana,Ravi Venkateswarlu Kalpana,,,Wicketkeeper
5117fa92,Unknown,Jawad,Muhammad,Jawad Muhammad,,,Allrounder
ce00da38,Unknown,Celina,Whyte,Celina Nickola Whyte,,,Allrounder
f60dc2a5,Bowler,Michael,Beer,Michael Anthony Beer,Bowler,,Bowler
06989091,Unknown,Javid,Patel,Javid Patel,,,Allrounder
fd8801db,Unknown,Ormy,Pearse,Charles Ormerod Cato Pearse,,,
d1f65edc,Unknown,Jawaid,Iqbal,Jawaid Iqbal,,,
4c7df2c8,Allrounder,Mohammad,Shahzad,Mohammad Shahzad,Allrounder,,Allrounder
5d9d83e6,Unknown,David,Young,David Young,,,Allrounder
b6e96180,Unknown,Rajiv,Darjee,Rajiv Malay Darjee,,,Allrounder
60500956,Middle-order batter,Ripal,Patel,Ripal Vinubhai Patel,Batter,,Batter
6f9a5dde,Unknown,Judy,Avok,Judy Avok,,,Allrounder
43d1f727,Bowler,Tim,May,Timothy Brian Alexander May,Bowler,,Bowler
5b1b1915,Unknown,Remya,Vipin,Remya Vipin,,,
219cc59e,Bowler,Dillon,Pennington,Dillon Pennington,Bowler,,Bowler
22555f02,Unknown,John,Rutherford,John Walter Rutherford,,,
ba2f439f,Unknown,Dengzhi,Ma,Deng Zhi Ma,,,Allrounder
acc321aa,Top-order batter,Rajin,Saleh,Khondokar Mohammad Rajin Saleh Alam,Batter,,Batter
9ff7f691,Allrounder,Sarel,Burger,Sarel Francois Burger,Allrounder,,Allrounder
cc23e91e,Bowler,Jomel,Warrican,Jomel Andrel Warrican,Bowler,,Bowler
8c6958d9,Allrounder,Codanda,Karthik,Codanda Ajit Karthik,Allrounder,,Allrounder
1ec36a1e,Unknown,Mohammad,Sharif,Mohammad Sharif,,Batsman,Batter
69cbffb8,Unknown,Rajjakuddin,Ahmed,Rajjakuddin Kutubuddin Ahmed,,,Allrounder
4adf7cc0,Unknown,John,Sharpe,John William Sharpe,,,
968cf8f7,Unknown,Sydney,Burke,Sydney Frank Burke,,,
6dd34184,Unknown,Abin,Mathew,Abin Mathew,,Bowler,Bowler
c07a1f41,Bowler,Nelson,Odhiambo,Nelson Mandela Odhiambo,Bowler,,Bowler
f2397e48,Allrounder,Codi,Yusuf,Codi Ethan Yusuf,Allrounder,,Allrounder
33ef1bd5,Unknown,Rajkumar,Rajendran,Rajkumar Rajendran,,Allrounder,Allrounder
9425957e,Unknown,Shakeel,Ahmed,Mohammad Shakeel Ahmed,,,
7c84a8d5,Allrounder,Eddo,Brandes,Eddo André Brandes,Allrounder,,Allrounder
57c35e37,Unknown,Nevy,Mohanty,Mohanty Gagarin K,,,
afe8ff08,Allrounder,Michael,Aboagye,Michael Aboagye,Allrounder,,Allrounder
10ca46df,Unknown,Cait,O'Keefe,Caitlin O'Keefe,,,Wicketkeeper
715dbf27,Unknown,Chimezie,Onwuzulike,Chimezie Nnamdi Onwuzulike,,Batsman,Batter
a9d2dab9,Middle-order batter,Sam,Fanning,Sam Fanning,Batter,,Batter
1f420c79,Unknown,Jordan,Sheed,Jordan William Sheed,,,
1f7825dd,Unknown,Shanel,Daley,Shanel Francine Daley,,,Allrounder
216697bf,Unknown,Mabsar,Abdulla,Mabsar Abdulla,,,Allrounder
44168065,Unknown,Nic,Northcote,Nicholas Michael Northcote,,,Wicketkeeper
d6dcb0c9,Wicketkeeper batter,Mohammad,Shahzad,Mohammad Shahzad Mohammadi,Wicketkeeper,,Wicketkeeper
1ed99f80,Unknown,Jaweed,Ali,Mir Jaweed Ali,,,Allrounder
1c17e270,Batter,Robin,Uthappa,Robin Venu Uthappa,Batter,,Wicketkeeper
1928197a,Unknown,Chrischen,Olivier,Chrischen Olivier,,,
f655165a,Unknown,Syd,Curnow,Sydney Harry Curnow,,,
561f3a34,Unknown,Richard,Jones,Richard Alan Jones,,,Allrounder
3039ff8a,Unknown,Vinod,Vini,Vinod Vini,,,Allrounder
3207b7d2,Allrounder,Mohammad,Taha,Mohammad Taha Khan,Allrounder,,Allrounder
8fb88ee3,Opening batter,Mark,Butcher,Mark Alan Butcher,Batter,,Batter
7afc806f,Bowler,Conor,Olphert,Conor Olphert,Bowler,,Bowler
0a4735b4,Unknown,Richard,Jones,Richard Andrew Jones,,,Allrounder
fe1fba62,Unknown,Jemma,Wells,Jemma Ashley Wells,,,
4d6675ec,Unknown,Nigel,Morrison,Nigel Morrison,,,
8305580c,Opening batter,Michael,Carberry,Michael Alexander Carberry,Batter,,Batter
57c0f0c8,Unknown,Stephan,Grobler,Stephanus Frederik Grobler,,,Allrounder
adf208e5,Unknown,Jill,Whelan,Jill Amy Whelan,,,Allrounder
0ec9e2c4,Bowler,Mohammad,Talha,Mohammad Talha,Bowler,,Bowler
c9d33ef5,Bowler,Rajesh,Pawar,Rajesh Vithal Pawar,Bowler,,Bowler
878eb894,Unknown,Jakob,Robertson,Jakob Wayne Víkingur Robertson,,,
2dc78362,Unknown,Rachel,Hawkins,Rachel Hawkins,,,Allrounder
15cbeb9c,Unknown,Abdul,Shukri,Abdul Rahim Mohammad Shukri,,Bowler,Bowler
2e0b6638,Allrounder,Erin,Burns,Erin Alexandra Burns,Allrounder,,Allrounder
a744d530,Unknown,Vimukthi,Viraj,Raddella Vimukthi Viraj,,,Allrounder
17bd7d33,Unknown,Nikolaos,Mourikis,Nikolaos Mourikis,,Bowler,Bowler
6ce9f3eb,Bowling allrounder,Ethan,Brookes,Ethan Alexander Brookes,Allrounder,,Allrounder
c1f05d1d,Unknown,Jaweed,Sadran,Jaweed Sadran,,,Allrounder
bbeb5b15,Unknown,Shanaka,Fernando,Shanaka Fernando,,,
8d400752,Unknown,John,Ward,John Whittaker Ward,,,
201facae,Bowler,Nqobani,Mokoena,Nqobani Mokoena,Bowler,,Bowler
c1f3ae44,Unknown,Jessica,Woolston,Jessica A Woolston,,Bowler,Bowler
eb7af112,Bowler,Mohammad,Tauqir,Mohammad Tauqir,Bowler,,Bowler
07c3e3cc,Unknown,John,Trumble,John William Trumble,,,
c5a64e45,Unknown,Robert,Anderson,Robert Wickham Anderson,,,
6daf5e8c,Bowler,Ruaidhri,Smith,Ruaidhri Alexander James Smith,Bowler,,Bowler
18899e2b,Unknown,Maurice,Chambers,Maurice Anthony Chambers,,Batsman,Batter
ebf14deb,Unknown,Errol,Hunte,Errol Ashton Clairmonte Hunte,,,
25986786,Unknown,Salman,Khan,Salman Faruk Khan,,Bowler,Bowler
734ffe06,Unknown,Murray,Parker,Norman Murray Parker,,,
e712a65b,Unknown,Constanza,Vergara,Constanza Vergara,,,Allrounder
ec33b21a,Bowler,Jack,Shutt,Jack William Shutt,Bowler,,Bowler
7a3244b5,Unknown,Raju,Mukherji,Satayabrata Mukherji,,,
44798536,Unknown,Eric,Rowan,Eric Alfred Burchell Rowan,,,
9b4b9ce3,Unknown,Constanza,Oyarce,Constanza Oyarce,,,Allrounder
f9daec85,Unknown,Jayanta,Behera,Jayanta Behera,,Bowler,Bowler
8bdac857,Middle-order batter,Jonathan,Wells,Jonathan Wayne Wells,Batter,,Batter
2c47dd7c,Unknown,Rakesh,Kumar,Rakesh Ram Kumar,,Bowler,Bowler
d32a4a41,Unknown,Riaan,Walters,Riaan Walters,,,
ae78fb75,Allrounder,Bob,Barber,Robert William Barber,Allrounder,,Allrounder
7f7f658b,Bowler,Sean,Hunt,Sean Frank Hunt,Bowler,,Bowler
e87e87ee,Wicketkeeper,Nuzhat,Parween,Nuzhat Masih Parween,Wicketkeeper,,Wicketkeeper
2c5fb7f6,Unknown,Rakesh,Thakur,Rakesh Thakur,,,Wicketkeeper
87521e16,Unknown,Acacio,Chitsondzo,Elisio Acacio Chitsondzo,,,
afbc545b,Unknown,Michael,Comber,Michael Andrew Comber,,,
52b57a65,Allrounder,Ni,Suwandewi,Ni Made Putri Suwandewi,Allrounder,,Allrounder
6e61adb8,Bowler,Jack,Gardner,Jack Wandil William Gardner,Bowler,,Bowler
fc6f22e9,Bowler,Michael,Cohen,Michael Alex Robert Cohen,Bowler,,Bowler
9287e5ae,Unknown,Mohammad,Umar,Mohammad Umar Burki,,Bowler,Bowler
e393c6c1,Unknown,Sophia,Jerome,Sophia Frank Jerome,,,Allrounder
5680f1ad,Allrounder,Collins,Obuya,Collins Omondi Obuya,Allrounder,,Allrounder
4309db0b,Unknown,Bob,Blair,Robert William Blair,,,
94271647,Unknown,Vanessa,Vira,Vanessa Vira,,,Allrounder
d8083abf,Unknown,Thabiso,Mohapi,Thabiso Mohapi,,,Allrounder
4e13c94d,Bowling allrounder,Eldine,Baptiste,Eldine Ashworth Elderfield Baptiste,Allrounder,,Allrounder
e597f8e9,Unknown,Jayanth,Babu,Jayanth Babu,,,
f5bd70f2,Unknown,Nicholas,Salonen,Nicholas Mikael Salonen,,Allrounder,Allrounder
a0e8a1f4,Bowler,Madan,Lal,Madan Lal Udhouram Sharma,Bowler,,Bowler
91c984a1,Unknown,Jeff,Wilson,Jeffrey William Wilson,,,Allrounder
e212b0fd,Unknown,Camilla,Ostergaard,Camilla Ostergaard,,,Allrounder
8e5b6ee3,Middle-order batter,Jayanta,Sagatpam,Jayanta Sagatpam Singh,Batter,,Batter
170c0116,Unknown,Charlene,Taitt,Charlene Olivia Taitt,,Bowler,Bowler
e345bcdc,Bowler,Mohammad,Waheed,Mohammad Waheed,Bowler,,Bowler
3f440bd6,Wicketkeeper batter,Dilani,Manodara,Manodara Acharige Don Dilani Surangika,Wicketkeeper,,Wicketkeeper
77768f72,Bowler,Rakibul,Hasan,Rakibul Hasan,Bowler,,Bowler
3300d23c,Batter,Solomon,Mire,Solomon Farai Mire,Batter,,Batter
fac54bdc,Unknown,Jack,Wilson,John William Wilson,,,
abd541e6,Unknown,Nkululeko,Serame,Nkululeko Molale Serame,,Allrounder,Allrounder
f079e8fe,Unknown,Jay,Bista,Jay Gokul Bista,,Allrounder,Allrounder
88162e16,Unknown,Jayaprakash,Manikandan,Jayaprakash Manikandan,,Allrounder,Allrounder
c86675a9,Unknown,Madeeha,Zuberi,Madeeha Zuberi,,,Allrounder
a6d06180,Unknown,Emily,Leys,Emily A Leys,,Batsman,Batter
c6dd1e9a,Unknown,Barberton,Halliwell,Ernest Austin Halliwell,,,
976bc433,Unknown,Ray,Emery,Raymond William George Emery,,,
50ee0500,Allrounder,Eimear,Richardson,Eimear Ann Jermyn Richardson,Allrounder,,Allrounder
2f0d7e4a,Wicketkeeper batter,Regis,Chakabva,Regis Wiriranai Chakabva,Wicketkeeper,,Wicketkeeper
9e9af5f2,Bowling allrounder,Mohammad,Wasim,Mohammad Wasim,Allrounder,,Allrounder
ff722bc8,Unknown,Cejay,Outerbridge,Cejay Leroy Outerbridge,,,Allrounder
cee89f44,Unknown,Mohammad,Usman,Mohammad Usman,,Bowler,Bowler
924ab6c4,Unknown,Esteban,MacDermott,Esteban Alberto MacDermott,,,Allrounder
e9987a94,Bowling allrounder,Craig,Overton,Craig Overton,Allrounder,,Allrounder
23ef9b32,Allrounder,Nayma,Sheikh,Nayma Mughis Sheikh,Allrounder,,Allrounder
39183970,Unknown,Jayasooriya,Jayasooriya,Jayasooriya,,,Allrounder
808f2939,Unknown,Ravindra,Kottahachchi,Ravindra Amarakeerthi Kottahachchi,,,
2964e311,Middle-order batter,Charlie,Thurston,Charlie Oliver Thurston,Batter,,Batter
36330421,Unknown,Billy,Zulch,Johan Wilhelm Zulch,,,
4017868f,Unknown,Richard,Kettleborough,Richard Allan Kettleborough,,,
49110249,Opening batter,Madhav,Kaushik,Madhav Kaushik,Batter,,Batter
c2468df1,Bowler,Jay,Chauhan,Jay Mahesh Chauhan,Bowler,,Bowler
270b4de6,Unknown,Navin,Param,Navin Michael S Param,,Allrounder,Allrounder
5ecfab18,Unknown,Sarah,Forbes,Sarah Forbes,,Wicketkeeper,Wicketkeeper
a541fc41,Unknown,Chris,Wright,Christopher Oniel Wright,,,
8b6aebf7,Unknown,Shelton,Nhavotso,Shelton Firmino Nhavotso,,,Allrounder
c916fe60,Unknown,Tebogo,Moitoi,Tebogo Moitoi,,,
01cb2e52,Unknown,Manny,Martindale,Emmanuel Alfred Martindale,,,
e237b28c,Batter,Mohammad,Yousuf,Mohammad Yousuf,Batter,,Batter
adee5bbd,Bowler,Rakshan,Readdi,Chinntla Rakshan Readdi,Bowler,,Bowler
ae5cea7e,Unknown,Jade,Logie,Jade Yanmin Ann Logie,,,
6cb6215d,Unknown,Jun,Yamashita,Jun Yamashita,,,Allrounder
1d7de505,Unknown,Mercyline,Adhiambo,Mercyline Adhiambo,,,
81b0935a,Unknown,Reuben,Wilson,Reuben Brian Wilson,,Allrounder,Allrounder
89ce57a8,Top-order batter,Shaun,Fouché,Shaun Fouché,Batter,,Batter
15f3a5e4,Unknown,Mohammad,Zahid,Mohammad Zahid,,Bowler,Bowler
de69af96,Batting allrounder,Sophie,Devine,Sophie Frances Monique Devine,Allrounder,,Allrounder
58431ca0,Allrounder,Dushan,Hemantha,Munasinghe Arachchige Dushan Ishara Hemantha,Allrounder,,Allrounder
0966797b,Unknown,Christopher,Palmer,Christopher Palmer,,,Allrounder
5f86ce69,Unknown,Ellie,Anderson,Ellie Anderson,,Batsman,Batter
cdfb59b8,Unknown,Rebecca,Webster,Rebecca Webster,,,Wicketkeeper
eb87663e,Unknown,Jyothi,Krishna,Nakketla Jyothi Sai Krishna,,Batsman,Batter
b75b7b09,Unknown,Rakibul,Hasan,Rakibul Hasan,,Bowler,Bowler
be85b12d,Unknown,Robyn,Lewis,Robyn Allana Lewis,,,Allrounder
e0f12392,Unknown,Mohammed,Alamgir,Mohammed Alamgir,,,Allrounder
68d11420,Bowler,Mohammad,Zeeshan,Mohammad Zeeshan,Bowler,,Bowler
2d024eb4,Unknown,Nicholas,Turner,Nicholas Mirek Turner,,,
23d4170c,Unknown,Rhys,Hartley,Rhys Wiliam Hartley,,,Allrounder
0e3552e2,Unknown,Stefan,Franklin,Stefan Franklin,,Allrounder,Allrounder
1e4ef774,Middle-order batter,Mohammad,Wasim,Mohammad Wasim,Batter,,Batter
598b0513,Unknown,Chris,Ashling,Chris Paul Ashling,,,
43a9cffb,Unknown,Jayesh,Odedra,Jayesh Arashi Odedra,,,
e0e9ffd2,Unknown,Nicole,Thessman,Nicole Maree Thessman,,,
21fdde93,Unknown,Sammy,Mofokeng,Samuel Fese Mofokeng,,,Allrounder
65be8bb2,Bowler,Ramaal,Lewis,Ramaal Antwaine Lewis,Bowler,,Bowler
c76cb6f3,Unknown,Ted,McDonald,Edgar Arthur McDonald,,,
5df4a804,Unknown,Bob,McLeod,Robert William McLeod,,,
526e006d,Bowling allrounder,Jay,Odedra,Jay Virambhai Odedra,Allrounder,,Allrounder
81049310,Bowler,Jayant,Yadav,Jayant Yadav,Bowler,,Bowler
6047e007,Unknown,Russell,Withey,Russell Withey,,,Allrounder
332609c2,Unknown,Vikash,Vishal,Vikash Vishal,,Batsman,Batter
0969c4f2,Unknown,Mark,Eggleston,Mark Andrew Eggleston,,,
8188e525,Wicketkeeper batter,Rod,Marsh,Rodney William Marsh,Wicketkeeper,,Wicketkeeper
a1af2adc,Unknown,Ross,Morgan,Ross Winston Morgan,,,
b5341b28,Unknown,Nomatter,Mutasa,Nomatter Mutasa,,,Allrounder
eeb035e2,Unknown,Mohammed,Asghar,Mohammed Asghar,,,Allrounder
dd468277,Bowler,Natsai,M'shangwe,Natsai M'shangwe,Bowler,,Bowler
6e91aba0,Allrounder,Mark,Ealham,Mark Alan Ealham,Allrounder,,Allrounder
907e5f6c,Allrounder,Charis,Pavely,Charis Pavely,Allrounder,,Allrounder
3a195029,Unknown,Ralph,Legall,Ralph Archibald Legall,,,
e7fd63e4,Unknown,Raoul,Allen,Raoul Allen,,,
0d4da5c5,Unknown,Mohammed,Anees,Mohammed Anees Ahmed Sheikh,,,
9384fff6,Unknown,Shripal,Gajjar,Shripal Gajjar,,Batsman,Batter
f70e7767,Unknown,James,Zimba,James Zimba,,,Allrounder
3c9b7d18,Batter,Jaydev,Shah,Jaydev Niranjan Shah,Batter,,Batter
d9e5ecb4,Unknown,Evelyn,Anyipo,Evelyn Anyipo,,,Allrounder
a7a60c88,Bowler,Ezra,Moseley,Ezra Alphonsa Moseley,Bowler,,Bowler
3e285c0a,Unknown,Ashraf,Din,Muhammad Ashraf Din,,Bowler,Bowler
1fb3e04f,Unknown,Tebogo,Motlhabaphuti,Tebogo Motlhabaphuti,,,Allrounder
bf19d427,Unknown,Saumani,Tiai,Saumani Fatu Tiai,,,Allrounder
dbe4caf2,Unknown,Madhav,Avsh,Madhav Avsh,,,Allrounder
ae71e419,Unknown,Eddie,Nicholls,Edward Albert Nicholls,,,
79c58b13,Unknown,Jack,Young,John Albert Young,,,
415e5c01,Bowler,Ross,Allen,Ross Allen,Bowler,,Bowler
728fc7e2,Unknown,Noshair,Akhter,Noshair Nasim Akhter,,Bowler,Bowler
3e28808e,Unknown,Neil,Mugabe,Neil Mugabe,,,Allrounder
ecd41f8c,Unknown,Jordan,Yon,Jordan Yon,,,Allrounder
ec87b7fa,Unknown,Reg,Wood,Reginald Wood,,,
5dfb2dd8,Unknown,Emmanuel,Okwudili,Emmanuel Akabogu Okwudili,,,Allrounder
ff2cad85,Unknown,Claude,Carter,Claude Pagdett Carter,,,
70116af8,Unknown,Claude,Buckenham,Claude Percival Buckenham,,,
b32b1661,Unknown,Jyotsnil,Singh,Jyotsnil Singh,,,Allrounder
efd1a0ef,Unknown,Jay,Gohil,Jay Gohil,,,Allrounder
83b3a4eb,Unknown,Anshul,Singh,Anshul Singh,,,Allrounder
7f51c6fb,Unknown,Seth,Fledermaus,Seth Fledermaus,,,Allrounder
ca2a96e8,Unknown,Christopher,Cruikshank,Christopher Paul Cruikshank,,,
8dc305e7,Bowler,Colin,Peake,Colin James Peake,Bowler,,Bowler
21bcbbdd,Unknown,slaveya,Galabova,slaveya Galabova,,,Allrounder
be150fc8,Allrounder,Ellyse,Perry,Ellyse Alexandra Perry,Allrounder,,Allrounder
814c2b77,Unknown,Mark,Everett,Mark Andrew Everett,,,
5ce3fe3f,Middle-order batter,Nikolay,Nankov,Nikolay Aleksandrov Nankov,Batter,,Batter
672d7379,Top-order batter,Kevlon,Anderson,Kevlon Alston Anderson,Batter,,Batter
bdecece1,Unknown,Ramachandran,Ragupathy,Ramachandran Ram Ragupathy,,Batsman,Batter
bafb69ad,Unknown,Michele,Frey,Michele Alexandra Frey,,,
6e79674b,Unknown,Ken,Archer,Kenneth Alan Archer,,,
67af6f81,Bowler,Ray,Price,Raymond William Price,Bowler,,Bowler
b0e16d9b,Unknown,Nyambaatar,Naranbaatar,Nyambaatar Naranbaatar,,,Allrounder
2ada2d82,Unknown,Sakibul,Gani,Sakibul Gani,,Allrounder,Allrounder
37525dbf,Unknown,Riaz,Hussien,Riaz Altaff Hussien,,,Allrounder
1da17162,Unknown,Josie,Young,Josie Anne Young,,,
f9346e2a,Unknown,Jayveer,Parmar,Jayveersingh Kanaksinh Parmar,,,Allrounder
9de31202,Unknown,Richard,Staple,Richard Wayne Staple,,,Allrounder
b3b0f7e4,Unknown,Bob,Massie,Robert Arnold Lockyer Massie,,,
fe731c62,Allrounder,Erin,Osborne,Erin Alyse Osborne,Allrounder,,Allrounder
b0023708,Unknown,Nasimana,Navaika,Nasimana Navaika,,,Allrounder
a4e2bf36,Top-order batter,Matthew,Boyce,Matthew Andrew Golding Boyce,Batter,,Batter
8d995b86,Unknown,Sodbileg,Gantulga,Sodbileg Gantulga,,,Allrounder
4ae89f36,Wicketkeeper batter,Mohammed,Azharuddeen,Mohammed Azharuddeen,Wicketkeeper,,Wicketkeeper
dc63f509,Bowler,Asoka,Silva,Ellawalakankanamge Asoka Ranjit de Silva,Bowler,,Bowler
b7abb123,Unknown,Julien,Abega,Julien Bienvenue Abega,,,Allrounder
5eaff430,Unknown,Vijayani,Vithanage,Vijayani Vithanage,,,Allrounder
f4444fec,Middle-order batter,Mark,Nelson,Mark Anthony George Nelson,Batter,,Batter
ecaad7d2,Unknown,Richard,Sims,Richard William Sims,,,Allrounder
18ac3318,Allrounder,Mohammed,Faraazuddin,Mohammed Faraazuddin,Allrounder,,Allrounder
3fd351ed,Unknown,Tadala,Mpandakwaya,Tadala Tereza Mpandakwaya,,,Allrounder
0697b5a1,Unknown,Nathan,Banner,Nathan Nathanel Banner,,,Allrounder
87dcd3ee,Unknown,Kehinde,Abdulquadri,Kehinde Abdulquadri,,,Allrounder
b3540b2a,Allrounder,Chanchai,Pengkumta,Chanchai Pengkumta,Allrounder,,Allrounder
11174f6d,Unknown,Spiridon,Gasteratos,Spiridon Gasteratos,,,Allrounder
34b8b1b5,Unknown,Awais,Malik,Mohammed Awais Malik,,Bowler,Bowler
d5eb8b84,Bowler,Rosemary,Mair,Rosemary Alison Mair,Bowler,,Bowler
c35739a1,Bowler,Shabika,Gajnabi,Shabika Gajnabi,Bowler,,Bowler
152d3c9d,Unknown,Catherine,Perry,Catherine Perry,,,Allrounder
76752ac8,Unknown,Michael,Gough,Michael Andrew Gough,,,
5f06c5a8,Allrounder,Nachiket,Bhute,Nachiket Narendra Bhute,Allrounder,,Allrounder
542c11c6,Wicketkeeper batter,Bob,Taylor,Robert William Taylor,Wicketkeeper,,Wicketkeeper
85489579,Unknown,Bob,Stratford,Robert William Stratford,,,
1b46f11c,Unknown,Jayram,Reddy,Jayram Reddy,,,Wicketkeeper
60dd8960,Bowler,Kabir,Ali,Kabir Ali,Bowler,,Bowler
37da0536,Unknown,Kabir,Khan,Mohammad Kabir Khan,,,
7bf34437,Bowler,Cecil,Pervez,Cecil Pervez Khan,Bowler,,Bowler
1b31284b,Unknown,Joseph,Badjan,Joseph Badjan,,,
c676649c,Unknown,Sid,Barnes,Sidney George Barnes,,,
fa5925b1,Unknown,Sameer,Gawas,Sameer Gawas,,,Allrounder
8b46fc4f,Unknown,Joseph,Baguma,Joseph Baguma,,Allrounder,Allrounder
d22287a8,Unknown,Kevon,Bazil,Kevon Adrian Bazil,,,Allrounder
f752873d,Unknown,Mohammed,Irfan,Mohammed Irfan,,,Allrounder
03a83c50,Bowler,Vijayakanth,Viyaskanth,Vijayakanth Viyaskanth,Bowler,,Bowler
06be92a7,Unknown,Eashal,Ibrahim,Mariyam Eashal Ibrahim,,,Allrounder
43114dd6,Unknown,Narendra,Dave,Narendra N. Dave,,,
70aa20fe,Unknown,Pfalzner-Gibbon,Pfalzner-Gibbon,Claire Pfalzner-Gibbon,,,
dc67d315,Unknown,Irfan,Afridi,Sahibzada Mohammad Irfan Afridi,,,Allrounder
0c0486b3,Unknown,Roger,Tolchard,Roger William Tolchard,,,
51e1ed69,Batting allrounder,Scott,Borthwick,Scott George Borthwick,Allrounder,,Allrounder
be24ead0,Middle-order batter,Ramandeep,Singh,Ramandeep Singh,Batter,,Batter
ade73404,Unknown,Christopher,Phiri,Christopher Phiri,,,
65987d04,Unknown,Jiteshkumar,Balkrisna,Jiteshkumar Balkrisna,,Batsman,Batter
aa85c2be,Bowler,Erapalli,Prasanna,Erapalli Anantharao Srinivas Prasanna,Bowler,,Bowler
b7a6a60b,Bowler,Kieran,Bull,Kieran Andrew Bull,Bowler,,Bowler
e6d400e1,Unknown,Raman,Sharma,Raman Chand Sharma,,,
3021a755,Unknown,Maham,Tariq,Maham Tariq,,,Allrounder
f0b4294e,Middle-order batter,Nilakshika,Silva,Nishshanka Nilakshika Damayanthi Silva,Batter,,Batter
b5bb575c,Unknown,Mohammed,Ghulam,Mohammed Ghulam,,,Wicketkeeper
691b2317,Unknown,Rajendra,Maringanti,Rajendra Asuri Maringanti,,,Allrounder
1a54d618,Unknown,Mohammed,Irshad,Mohammed Irshad,,,Allrounder
ab1d0ad7,Unknown,Mahabubur,Rahman,Mahabubur Rahman,,,
58801be6,Unknown,Brian,Anderson,John Brian Anderson,,,
c3c905ae,Unknown,Elizabeth,Ferrary,Elizabeth Anne Sylvia Ferrary,,,Allrounder
fd4afedb,Bowler,Njabulo,Ncube,Njabulo Ncube,Bowler,,Bowler
708584cf,Bowler,Elizabeth,Russell,Elizabeth Ann Russell,Bowler,,Bowler
01fa12c1,Unknown,Mohammed,Jimia,Abdallah Mohammed Jimia,,,Allrounder
7be25178,Unknown,Charl,Pietersen,Charl Pietersen,,,Allrounder
bcb01d8c,Top-order batter,Rob,Key,Robert William Trevor Key,Batter,,Batter
c8cea1fe,Unknown,Walter,Robins,Robert Walter Vivian Robins,,,
1e8c9846,Unknown,Foffie,Williams,Ernest Albert Vivian Williams,,,
a76d10ba,Top-order batter,Tanmay,Srivastava,Tanmay Manoj Srivastava,Batter,,Batter
a40710b9,Unknown,Ramanjot,Singh,Ramanjot Singh,,Wicketkeeper,Wicketkeeper
3204216e,Unknown,Mahalakshmi,Mahalakshmi,Mahalakshmi,,,
32dfa628,Unknown,Kate,Blackwell,Katherine Anne Blackwell,,,Allrounder
7549ecb0,Unknown,Mohammed,Mudhasir,Mohammed Mudhasir Gujree,,,Allrounder
6d816d13,Unknown,Rhys,Mariu,Rhys Andrew Mariu,,Bowler,Bowler
a2424a28,Unknown,NN,Davidson,NN Davidson,,,
b51347e8,Unknown,Ryan,Nelson,Ryan Maxwell Nelson,,,
fe3e9880,Unknown,Sekou,Diaby,Sekou Goutoubou Diaby,,,Allrounder
cfe3afee,Unknown,Edward,Merwe,Edward Alexander van der Merwe,,,
c2386b11,Unknown,Mahani,Ahyar,Mahani Muhamad Ahyar,,,
30a307d3,Unknown,Josaia,Baleicikobia,Josaia Baleicikobia,,,Allrounder
c23ca700,Unknown,Rama,Rao,Rama Rao,,,
276f3dde,Batter,Chloe,Piparo,Chloe Piparo,Batter,,Batter
67b9d235,Unknown,Jacques,Banton,Jacques Banton,,Bowler,Bowler
147afe9d,Unknown,Evan,Watkin,Evan Allan Watkin,,,
ef5229d2,Unknown,Vaman,Kumar,Vaman Viswanath Kumar,,,
